"setup","network_size","iteration","Visualization approach","time"
"MBPro14",150,52,"geomnet",1.69900000000052
"MBPro14",150,53,"geomnet",1.63900000000012
"MBPro14",150,54,"geomnet",1.66399999999976
"MBPro14",150,55,"geomnet",1.65800000000036
"MBPro14",150,56,"geomnet",1.67900000000009
"MBPro14",150,57,"geomnet",1.64200000000073
"MBPro14",150,58,"geomnet",1.70200000000023
"MBPro14",150,59,"geomnet",1.58399999999983
"MBPro14",150,60,"geomnet",1.66399999999976
"MBPro14",150,61,"geomnet",1.6880000000001
"MBPro14",150,62,"geomnet",1.65799999999945
"MBPro14",150,63,"geomnet",1.65099999999984
"MBPro14",150,64,"geomnet",1.63000000000011
"MBPro14",150,65,"geomnet",1.63199999999961
"MBPro14",150,66,"geomnet",1.68100000000049
"MBPro14",150,67,"geomnet",1.66100000000006
"MBPro14",150,68,"geomnet",1.70800000000054
"MBPro14",150,69,"geomnet",1.80400000000009
"MBPro14",150,70,"geomnet",1.75600000000031
"MBPro14",150,71,"geomnet",1.65700000000015
"MBPro14",150,72,"geomnet",1.67299999999977
"MBPro14",150,73,"geomnet",1.63699999999972
"MBPro14",150,74,"geomnet",1.6880000000001
"MBPro14",150,75,"geomnet",1.70499999999993
"MBPro14",150,76,"geomnet",1.60999999999967
"MBPro14",150,77,"geomnet",1.68599999999969
"MBPro14",150,78,"geomnet",1.72599999999966
"MBPro14",150,79,"geomnet",1.64499999999953
"MBPro14",150,80,"geomnet",1.60199999999986
"MBPro14",150,81,"geomnet",1.67100000000028
"MBPro14",150,82,"geomnet",1.65900000000056
"MBPro14",150,83,"geomnet",1.67699999999968
"MBPro14",150,84,"geomnet",1.6860000000006
"MBPro14",150,85,"geomnet",1.71299999999974
"MBPro14",150,86,"geomnet",1.6929999999993
"MBPro14",150,87,"geomnet",1.69499999999971
"MBPro14",150,88,"geomnet",1.65999999999985
"MBPro14",150,89,"geomnet",1.67400000000089
"MBPro14",150,90,"geomnet",1.71799999999985
"MBPro14",150,91,"geomnet",1.64600000000064
"MBPro14",150,92,"geomnet",1.65999999999985
"MBPro14",150,93,"geomnet",1.67499999999927
"MBPro14",150,94,"geomnet",1.65099999999984
"MBPro14",150,95,"geomnet",1.65899999999965
"MBPro14",150,96,"geomnet",1.63999999999942
"MBPro14",150,97,"geomnet",1.64400000000023
"MBPro14",150,98,"geomnet",1.63000000000102
"MBPro14",150,99,"geomnet",1.67500000000109
"MBPro14",150,100,"geomnet",1.65999999999985
"MBPro14",175,1,"geomnet",2.46600000000001
"MBPro14",175,2,"geomnet",2.47299999999996
"MBPro14",175,3,"geomnet",2.24800000000005
"MBPro14",175,4,"geomnet",2.47499999999991
"MBPro14",175,5,"geomnet",2.21799999999996
"MBPro14",175,6,"geomnet",2.35199999999998
"MBPro14",175,7,"geomnet",2.30500000000006
"MBPro14",175,8,"geomnet",2.54099999999994
"MBPro14",175,9,"geomnet",2.42399999999998
"MBPro14",175,10,"geomnet",2.40600000000006
"MBPro14",175,11,"geomnet",2.33300000000008
"MBPro14",175,12,"geomnet",2.44899999999984
"MBPro14",175,13,"geomnet",2.18900000000008
"MBPro14",175,14,"geomnet",2.42800000000011
"MBPro14",175,15,"geomnet",2.26900000000001
"MBPro14",175,16,"geomnet",2.5590000000002
"MBPro14",175,17,"geomnet",2.471
"MBPro14",175,18,"geomnet",2.52699999999982
"MBPro14",175,19,"geomnet",2.31899999999996
"MBPro14",175,20,"geomnet",2.51999999999998
"MBPro14",175,21,"geomnet",2.46500000000015
"MBPro14",175,22,"geomnet",2.44799999999987
"MBPro14",175,23,"geomnet",5.57000000000016
"MBPro14",175,24,"geomnet",3.64100000000008
"MBPro14",175,25,"geomnet",2.21199999999999
"MBPro14",175,26,"geomnet",2.30000000000018
"MBPro14",175,27,"geomnet",3.05799999999999
"MBPro14",175,28,"geomnet",6.03999999999996
"MBPro14",175,29,"geomnet",2.37599999999975
"MBPro14",175,30,"geomnet",7.77099999999973
"MBPro14",175,31,"geomnet",2.20700000000033
"MBPro14",175,32,"geomnet",2.17700000000013
"MBPro14",175,33,"geomnet",2.17000000000007
"MBPro14",175,34,"geomnet",2.13999999999987
"MBPro14",175,35,"geomnet",2.12899999999991
"MBPro14",175,36,"geomnet",2.19599999999991
"MBPro14",175,37,"geomnet",2.10799999999972
"MBPro14",175,38,"geomnet",2.09900000000016
"MBPro14",175,39,"geomnet",2.17900000000009
"MBPro14",175,40,"geomnet",2.13400000000001
"MBPro14",175,41,"geomnet",2.29300000000057
"MBPro14",175,42,"geomnet",2.3070000000007
"MBPro14",175,43,"geomnet",2.21799999999985
"MBPro14",175,44,"geomnet",2.20299999999952
"MBPro14",175,45,"geomnet",2.15200000000004
"MBPro14",175,46,"geomnet",2.17100000000028
"MBPro14",175,47,"geomnet",2.17900000000009
"MBPro14",175,48,"geomnet",2.21000000000004
"MBPro14",175,49,"geomnet",2.12100000000009
"MBPro14",175,50,"geomnet",2.17699999999968
"MBPro14",175,51,"geomnet",2.06999999999971
"MBPro14",175,52,"geomnet",2.22900000000027
"MBPro14",175,53,"geomnet",2.10900000000038
"MBPro14",175,54,"geomnet",2.11099999999988
"MBPro14",175,55,"geomnet",2.14400000000023
"MBPro14",175,56,"geomnet",2.13799999999992
"MBPro14",175,57,"geomnet",2.1869999999999
"MBPro14",175,58,"geomnet",2.13199999999961
"MBPro14",175,59,"geomnet",2.14900000000034
"MBPro14",175,60,"geomnet",2.07999999999993
"MBPro14",175,61,"geomnet",2.1899999999996
"MBPro14",175,62,"geomnet",2.30499999999938
"MBPro14",175,63,"geomnet",2.27899999999954
"MBPro14",175,64,"geomnet",2.34599999999955
"MBPro14",175,65,"geomnet",2.21000000000004
"MBPro14",175,66,"geomnet",2.24099999999999
"MBPro14",175,67,"geomnet",2.28600000000006
"MBPro14",175,68,"geomnet",2.24099999999999
"MBPro14",175,69,"geomnet",2.2529999999997
"MBPro14",175,70,"geomnet",2.24099999999999
"MBPro14",175,71,"geomnet",2.2510000000002
"MBPro14",175,72,"geomnet",2.1899999999996
"MBPro14",175,73,"geomnet",2.21699999999964
"MBPro14",175,74,"geomnet",2.24399999999969
"MBPro14",175,75,"geomnet",2.26599999999962
"MBPro14",175,76,"geomnet",2.19200000000001
"MBPro14",175,77,"geomnet",2.15800000000036
"MBPro14",175,78,"geomnet",2.15900000000056
"MBPro14",175,79,"geomnet",2.16699999999946
"MBPro14",175,80,"geomnet",2.11600000000089
"MBPro14",175,81,"geomnet",2.16600000000017
"MBPro14",175,82,"geomnet",2.3100000000004
"MBPro14",175,83,"geomnet",2.18599999999969
"MBPro14",175,84,"geomnet",2.22299999999996
"MBPro14",175,85,"geomnet",2.14600000000064
"MBPro14",175,86,"geomnet",2.14199999999983
"MBPro14",175,87,"geomnet",2.2519999999995
"MBPro14",175,88,"geomnet",2.125
"MBPro14",175,89,"geomnet",2.15499999999975
"MBPro14",175,90,"geomnet",2.20600000000013
"MBPro14",175,91,"geomnet",2.15400000000045
"MBPro14",175,92,"geomnet",2.1239999999998
"MBPro14",175,93,"geomnet",2.13999999999942
"MBPro14",175,94,"geomnet",2.15399999999863
"MBPro14",175,95,"geomnet",2.16300000000047
"MBPro14",175,96,"geomnet",2.1869999999999
"MBPro14",175,97,"geomnet",2.20900000000074
"MBPro14",175,98,"geomnet",2.20199999999932
"MBPro14",175,99,"geomnet",2.15099999999984
"MBPro14",175,100,"geomnet",2.1919999999991
"MBPro14",200,1,"geomnet",3.19599999999997
"MBPro14",200,2,"geomnet",3.08100000000002
"MBPro14",200,3,"geomnet",3.15600000000001
"MBPro14",200,4,"geomnet",3.178
"MBPro14",200,5,"geomnet",3.20299999999997
"MBPro14",200,6,"geomnet",3.09699999999998
"MBPro14",200,7,"geomnet",3.09900000000005
"MBPro14",200,8,"geomnet",3.06
"MBPro14",200,9,"geomnet",2.87900000000002
"MBPro14",200,10,"geomnet",3.13200000000006
"MBPro14",200,11,"geomnet",3.31100000000015
"MBPro14",200,12,"geomnet",2.95299999999997
"MBPro14",200,13,"geomnet",2.82600000000002
"MBPro14",200,14,"geomnet",3.28399999999988
"MBPro14",200,15,"geomnet",3.09500000000003
"MBPro14",200,16,"geomnet",3.39099999999985
"MBPro14",200,17,"geomnet",3.17999999999984
"MBPro14",200,18,"geomnet",3.06299999999987
"MBPro14",200,19,"geomnet",2.97899999999981
"MBPro14",200,20,"geomnet",2.9369999999999
"MBPro14",200,21,"geomnet",3.1909999999998
"MBPro14",200,22,"geomnet",3.02400000000034
"MBPro14",200,23,"geomnet",3.04000000000042
"MBPro14",200,24,"geomnet",3.0029999999997
"MBPro14",200,25,"geomnet",2.98000000000002
"MBPro14",200,26,"geomnet",3.26400000000012
"MBPro14",200,27,"geomnet",3.10799999999972
"MBPro14",200,28,"geomnet",3.22700000000032
"MBPro14",200,29,"geomnet",3.26699999999983
"MBPro14",200,30,"geomnet",3.02200000000039
"MBPro14",200,31,"geomnet",2.91199999999981
"MBPro14",200,32,"geomnet",2.87699999999995
"MBPro14",200,33,"geomnet",2.85599999999977
"MBPro14",200,34,"geomnet",2.70000000000027
"MBPro14",200,35,"geomnet",2.73199999999997
"MBPro14",200,36,"geomnet",2.74800000000005
"MBPro14",200,37,"geomnet",2.75
"MBPro14",200,38,"geomnet",2.65000000000009
"MBPro14",200,39,"geomnet",2.91100000000006
"MBPro14",200,40,"geomnet",2.91100000000006
"MBPro14",200,41,"geomnet",2.91699999999946
"MBPro14",200,42,"geomnet",2.73999999999978
"MBPro14",200,43,"geomnet",2.88299999999981
"MBPro14",200,44,"geomnet",2.92399999999998
"MBPro14",200,45,"geomnet",2.88400000000001
"MBPro14",200,46,"geomnet",2.92700000000059
"MBPro14",200,47,"geomnet",2.95200000000023
"MBPro14",200,48,"geomnet",2.89600000000064
"MBPro14",200,49,"geomnet",3.0029999999997
"MBPro14",200,50,"geomnet",2.91399999999976
"MBPro14",200,51,"geomnet",2.72600000000057
"MBPro14",200,52,"geomnet",2.77499999999964
"MBPro14",200,53,"geomnet",2.72400000000016
"MBPro14",200,54,"geomnet",2.74799999999959
"MBPro14",200,55,"geomnet",2.95600000000013
"MBPro14",200,56,"geomnet",2.7450000000008
"MBPro14",200,57,"geomnet",2.79300000000057
"MBPro14",200,58,"geomnet",2.6880000000001
"MBPro14",200,59,"geomnet",2.76099999999951
"MBPro14",200,60,"geomnet",2.7470000000003
"MBPro14",200,61,"geomnet",2.83700000000044
"MBPro14",200,62,"geomnet",2.76699999999983
"MBPro14",200,63,"geomnet",2.72999999999956
"MBPro14",200,64,"geomnet",2.73099999999977
"MBPro14",200,65,"geomnet",2.72599999999966
"MBPro14",200,66,"geomnet",2.66499999999996
"MBPro14",200,67,"geomnet",2.76200000000063
"MBPro14",200,68,"geomnet",2.70600000000013
"MBPro14",200,69,"geomnet",2.78600000000006
"MBPro14",200,70,"geomnet",2.77300000000014
"MBPro14",200,71,"geomnet",2.76800000000003
"MBPro14",200,72,"geomnet",2.70899999999983
"MBPro14",200,73,"geomnet",2.73999999999978
"MBPro14",200,74,"geomnet",2.7519999999995
"MBPro14",200,75,"geomnet",2.67699999999968
"MBPro14",200,76,"geomnet",2.86899999999969
"MBPro14",200,77,"geomnet",2.70200000000023
"MBPro14",200,78,"geomnet",2.70799999999963
"MBPro14",200,79,"geomnet",2.8110000000006
"MBPro14",200,80,"geomnet",2.90499999999975
"MBPro14",200,81,"geomnet",2.73600000000079
"MBPro14",200,82,"geomnet",2.76399999999921
"MBPro14",200,83,"geomnet",2.79200000000037
"MBPro14",200,84,"geomnet",2.82200000000012
"MBPro14",200,85,"geomnet",2.65200000000004
"MBPro14",200,86,"geomnet",2.77999999999975
"MBPro14",200,87,"geomnet",2.74299999999948
"MBPro14",200,88,"geomnet",2.69400000000041
"MBPro14",200,89,"geomnet",2.75900000000001
"MBPro14",200,90,"geomnet",2.78899999999976
"MBPro14",200,91,"geomnet",2.79399999999987
"MBPro14",200,92,"geomnet",2.78900000000067
"MBPro14",200,93,"geomnet",2.77200000000084
"MBPro14",200,94,"geomnet",2.70899999999892
"MBPro14",200,95,"geomnet",2.66200000000026
"MBPro14",200,96,"geomnet",2.74200000000019
"MBPro14",200,97,"geomnet",2.78699999999844
"MBPro14",200,98,"geomnet",2.80199999999968
"MBPro14",200,99,"geomnet",2.79700000000048
"MBPro14",200,100,"geomnet",2.79299999999967
"MBPro14",225,1,"geomnet",3.87400000000002
"MBPro14",225,2,"geomnet",3.74899999999997
"MBPro14",225,3,"geomnet",3.82599999999996
"MBPro14",225,4,"geomnet",3.87700000000001
"MBPro14",225,5,"geomnet",4.01000000000005
"MBPro14",225,6,"geomnet",3.928
"MBPro14",225,7,"geomnet",3.85199999999998
"MBPro14",225,8,"geomnet",3.98500000000001
"MBPro14",225,9,"geomnet",3.98899999999998
"MBPro14",225,10,"geomnet",3.995
"MBPro14",225,11,"geomnet",3.87899999999991
"MBPro14",225,12,"geomnet",3.97000000000003
"MBPro14",225,13,"geomnet",3.87899999999991
"MBPro14",225,14,"geomnet",3.71900000000005
"MBPro14",225,15,"geomnet",3.65200000000004
"MBPro14",225,16,"geomnet",3.62299999999982
"MBPro14",225,17,"geomnet",3.81899999999996
"MBPro14",225,18,"geomnet",3.46199999999999
"MBPro14",225,19,"geomnet",3.62699999999995
"MBPro14",225,20,"geomnet",4.23000000000002
"MBPro14",225,21,"geomnet",3.904
"MBPro14",225,22,"geomnet",3.77599999999984
"MBPro14",225,23,"geomnet",3.65300000000002
"MBPro14",225,24,"geomnet",3.95700000000011
"MBPro14",225,25,"geomnet",3.68599999999992
"MBPro14",225,26,"geomnet",3.95699999999988
"MBPro14",225,27,"geomnet",4.20100000000002
"MBPro14",225,28,"geomnet",3.52500000000009
"MBPro14",225,29,"geomnet",3.51499999999987
"MBPro14",225,30,"geomnet",4.0619999999999
"MBPro14",225,31,"geomnet",3.61300000000028
"MBPro14",225,32,"geomnet",3.45299999999997
"MBPro14",225,33,"geomnet",3.51800000000003
"MBPro14",225,34,"geomnet",3.40999999999985
"MBPro14",225,35,"geomnet",3.57600000000002
"MBPro14",225,36,"geomnet",3.50500000000011
"MBPro14",225,37,"geomnet",3.54400000000032
"MBPro14",225,38,"geomnet",3.75399999999991
"MBPro14",225,39,"geomnet",3.63799999999992
"MBPro14",225,40,"geomnet",3.69300000000021
"MBPro14",225,41,"geomnet",3.55000000000018
"MBPro14",225,42,"geomnet",3.47299999999996
"MBPro14",225,43,"geomnet",3.56399999999985
"MBPro14",225,44,"geomnet",3.59999999999991
"MBPro14",225,45,"geomnet",3.68499999999995
"MBPro14",225,46,"geomnet",3.77399999999943
"MBPro14",225,47,"geomnet",3.63000000000011
"MBPro14",225,48,"geomnet",3.76399999999921
"MBPro14",225,49,"geomnet",3.74499999999989
"MBPro14",225,50,"geomnet",3.69800000000032
"MBPro14",225,51,"geomnet",3.67599999999948
"MBPro14",225,52,"geomnet",3.50399999999991
"MBPro14",225,53,"geomnet",3.52099999999973
"MBPro14",225,54,"geomnet",3.53200000000015
"MBPro14",225,55,"geomnet",3.52199999999993
"MBPro14",225,56,"geomnet",3.46399999999994
"MBPro14",225,57,"geomnet",3.46999999999935
"MBPro14",225,58,"geomnet",3.44000000000051
"MBPro14",225,59,"geomnet",3.46100000000024
"MBPro14",225,60,"geomnet",3.55099999999948
"MBPro14",225,61,"geomnet",3.61500000000069
"MBPro14",225,62,"geomnet",3.57999999999993
"MBPro14",225,63,"geomnet",3.61399999999958
"MBPro14",225,64,"geomnet",3.54899999999998
"MBPro14",225,65,"geomnet",3.53099999999995
"MBPro14",225,66,"geomnet",3.59200000000055
"MBPro14",225,67,"geomnet",3.5
"MBPro14",225,68,"geomnet",3.56099999999969
"MBPro14",225,69,"geomnet",3.63100000000031
"MBPro14",225,70,"geomnet",3.43299999999999
"MBPro14",225,71,"geomnet",3.61399999999958
"MBPro14",225,72,"geomnet",3.7489999999998
"MBPro14",225,73,"geomnet",3.7519999999995
"MBPro14",225,74,"geomnet",3.64000000000033
"MBPro14",225,75,"geomnet",3.52399999999943
"MBPro14",225,76,"geomnet",3.75400000000081
"MBPro14",225,77,"geomnet",3.72800000000007
"MBPro14",225,78,"geomnet",3.69599999999991
"MBPro14",225,79,"geomnet",3.82499999999982
"MBPro14",225,80,"geomnet",3.63599999999951
"MBPro14",225,81,"geomnet",3.54899999999998
"MBPro14",225,82,"geomnet",3.56900000000041
"MBPro14",225,83,"geomnet",3.55799999999999
"MBPro14",225,84,"geomnet",3.63100000000031
"MBPro14",225,85,"geomnet",3.65200000000004
"MBPro14",225,86,"geomnet",2.76100000000042
"MBPro14",225,87,"geomnet",2.72399999999925
"MBPro14",225,88,"geomnet",3.63799999999992
"MBPro14",225,89,"geomnet",3.5659999999998
"MBPro14",225,90,"geomnet",2.77800000000025
"MBPro14",225,91,"geomnet",3.61500000000069
"MBPro14",225,92,"geomnet",3.45100000000002
"MBPro14",225,93,"geomnet",3.64500000000044
"MBPro14",225,94,"geomnet",3.58399999999983
"MBPro14",225,95,"geomnet",3.6279999999997
"MBPro14",225,96,"geomnet",3.54799999999977
"MBPro14",225,97,"geomnet",3.58300000000054
"MBPro14",225,98,"geomnet",3.66399999999885
"MBPro14",225,99,"geomnet",3.5010000000002
"MBPro14",225,100,"geomnet",3.63800000000083
"MBPro14",250,1,"geomnet",5.087
"MBPro14",250,2,"geomnet",4.824
"MBPro14",250,3,"geomnet",4.707
"MBPro14",250,4,"geomnet",4.614
"MBPro14",250,5,"geomnet",5.17100000000001
"MBPro14",250,6,"geomnet",5.13800000000001
"MBPro14",250,7,"geomnet",4.828
"MBPro14",250,8,"geomnet",4.84
"MBPro14",250,9,"geomnet",5.15299999999999
"MBPro14",250,10,"geomnet",4.67600000000002
"MBPro14",250,11,"geomnet",4.54500000000007
"MBPro14",250,12,"geomnet",5.04600000000005
"MBPro14",250,13,"geomnet",5.50800000000004
"MBPro14",250,14,"geomnet",4.75699999999995
"MBPro14",250,15,"geomnet",4.36199999999997
"MBPro14",250,16,"geomnet",4.63599999999997
"MBPro14",250,17,"geomnet",4.88300000000004
"MBPro14",250,18,"geomnet",4.52399999999989
"MBPro14",250,19,"geomnet",4.33899999999994
"MBPro14",250,20,"geomnet",4.69100000000003
"MBPro14",250,21,"geomnet",4.54100000000017
"MBPro14",250,22,"geomnet",4.7639999999999
"MBPro14",250,23,"geomnet",4.9670000000001
"MBPro14",250,24,"geomnet",4.57400000000007
"MBPro14",250,25,"geomnet",5.07899999999995
"MBPro14",250,26,"geomnet",4.89100000000008
"MBPro14",250,27,"geomnet",4.84699999999998
"MBPro14",250,28,"geomnet",4.80300000000011
"MBPro14",250,29,"geomnet",4.55099999999993
"MBPro14",250,30,"geomnet",4.45699999999988
"MBPro14",250,31,"geomnet",4.35200000000032
"MBPro14",250,32,"geomnet",4.41300000000001
"MBPro14",250,33,"geomnet",4.31800000000021
"MBPro14",250,34,"geomnet",4.48599999999988
"MBPro14",250,35,"geomnet",4.61999999999989
"MBPro14",250,36,"geomnet",4.36800000000039
"MBPro14",250,37,"geomnet",4.36000000000013
"MBPro14",250,38,"geomnet",4.39499999999998
"MBPro14",250,39,"geomnet",4.375
"MBPro14",250,40,"geomnet",4.39599999999973
"MBPro14",250,41,"geomnet",4.56399999999985
"MBPro14",250,42,"geomnet",4.56399999999985
"MBPro14",250,43,"geomnet",4.37899999999991
"MBPro14",250,44,"geomnet",4.61000000000013
"MBPro14",250,45,"geomnet",4.67599999999993
"MBPro14",250,46,"geomnet",4.54100000000017
"MBPro14",250,47,"geomnet",4.59199999999964
"MBPro14",250,48,"geomnet",4.27300000000014
"MBPro14",250,49,"geomnet",4.3090000000002
"MBPro14",250,50,"geomnet",4.42599999999993
"MBPro14",250,51,"geomnet",4.49399999999969
"MBPro14",250,52,"geomnet",4.5059999999994
"MBPro14",250,53,"geomnet",4.47099999999955
"MBPro14",250,54,"geomnet",4.3110000000006
"MBPro14",250,55,"geomnet",4.38000000000011
"MBPro14",250,56,"geomnet",4.53700000000026
"MBPro14",250,57,"geomnet",4.51000000000022
"MBPro14",250,58,"geomnet",4.29999999999927
"MBPro14",250,59,"geomnet",4.48500000000058
"MBPro14",250,60,"geomnet",4.32899999999972
"MBPro14",250,61,"geomnet",4.49799999999959
"MBPro14",250,62,"geomnet",4.28899999999976
"MBPro14",250,63,"geomnet",4.35699999999997
"MBPro14",250,64,"geomnet",4.40099999999984
"MBPro14",250,65,"geomnet",4.48599999999988
"MBPro14",250,66,"geomnet",4.28299999999945
"MBPro14",250,67,"geomnet",4.29600000000028
"MBPro14",250,68,"geomnet",4.66300000000047
"MBPro14",250,69,"geomnet",4.70599999999922
"MBPro14",250,70,"geomnet",4.72500000000036
"MBPro14",250,71,"geomnet",4.44600000000082
"MBPro14",250,72,"geomnet",4.39599999999973
"MBPro14",250,73,"geomnet",4.42199999999957
"MBPro14",250,74,"geomnet",4.33799999999974
"MBPro14",250,75,"geomnet",4.38299999999981
"MBPro14",250,76,"geomnet",4.64900000000034
"MBPro14",250,77,"geomnet",4.6260000000002
"MBPro14",250,78,"geomnet",4.63400000000001
"MBPro14",250,79,"geomnet",4.33299999999963
"MBPro14",250,80,"geomnet",4.60499999999956
"MBPro14",250,81,"geomnet",4.46699999999964
"MBPro14",250,82,"geomnet",4.42100000000028
"MBPro14",250,83,"geomnet",4.35800000000017
"MBPro14",250,84,"geomnet",4.46399999999994
"MBPro14",250,85,"geomnet",4.51299999999992
"MBPro14",250,86,"geomnet",4.36100000000079
"MBPro14",250,87,"geomnet",5.11499999999978
"MBPro14",250,88,"geomnet",4.39499999999953
"MBPro14",250,89,"geomnet",4.42399999999998
"MBPro14",250,90,"geomnet",4.32899999999972
"MBPro14",250,91,"geomnet",4.53600000000006
"MBPro14",250,92,"geomnet",4.47199999999975
"MBPro14",250,93,"geomnet",4.37100000000009
"MBPro14",250,94,"geomnet",4.51299999999992
"MBPro14",250,95,"geomnet",4.55300000000079
"MBPro14",250,96,"geomnet",4.73000000000047
"MBPro14",250,97,"geomnet",4.55000000000018
"MBPro14",250,98,"geomnet",4.3090000000002
"MBPro14",250,99,"geomnet",4.4970000000003
"MBPro14",250,100,"geomnet",4.43099999999959
"MBPro15",25,1,"geomnet",0.210000000000036
"MBPro15",25,2,"geomnet",0.214999999999918
"MBPro15",25,3,"geomnet",0.211999999999989
"MBPro15",25,4,"geomnet",0.206000000000017
"MBPro15",25,5,"geomnet",0.211000000000013
"MBPro15",25,6,"geomnet",0.216000000000008
"MBPro15",25,7,"geomnet",0.214000000000055
"MBPro15",25,8,"geomnet",0.20799999999997
"MBPro15",25,9,"geomnet",0.203000000000088
"MBPro15",25,10,"geomnet",0.206999999999994
"MBPro15",25,11,"geomnet",0.203999999999951
"MBPro15",25,12,"geomnet",0.187999999999874
"MBPro15",25,13,"geomnet",0.211999999999989
"MBPro15",25,14,"geomnet",0.205999999999904
"MBPro15",25,15,"geomnet",0.197999999999865
"MBPro15",25,16,"geomnet",0.208000000000084
"MBPro15",25,17,"geomnet",0.208000000000084
"MBPro15",25,18,"geomnet",0.210000000000036
"MBPro15",25,19,"geomnet",0.20699999999988
"MBPro15",25,20,"geomnet",0.210000000000036
"MBPro15",25,21,"geomnet",0.214999999999918
"MBPro15",25,22,"geomnet",0.212999999999965
"MBPro15",25,23,"geomnet",0.218999999999824
"MBPro15",25,24,"geomnet",0.217000000000098
"MBPro15",25,25,"geomnet",0.219000000000051
"MBPro15",25,26,"geomnet",0.218000000000075
"MBPro15",25,27,"geomnet",0.214999999999918
"MBPro15",25,28,"geomnet",0.219000000000051
"MBPro15",25,29,"geomnet",0.220000000000027
"MBPro15",25,30,"geomnet",0.220000000000027
"MBPro15",25,31,"geomnet",0.231999999999971
"MBPro15",25,32,"geomnet",0.223000000000411
"MBPro15",25,33,"geomnet",0.233000000000175
"MBPro15",25,34,"geomnet",0.229000000000269
"MBPro15",25,35,"geomnet",0.236000000000331
"MBPro15",25,36,"geomnet",0.228000000000065
"MBPro15",25,37,"geomnet",0.228000000000065
"MBPro15",25,38,"geomnet",0.226999999999862
"MBPro15",25,39,"geomnet",0.23700000000008
"MBPro15",25,40,"geomnet",0.228999999999814
"MBPro15",25,41,"geomnet",0.242000000000189
"MBPro15",25,42,"geomnet",0.231999999999971
"MBPro15",25,43,"geomnet",0.239000000000033
"MBPro15",25,44,"geomnet",0.240000000000236
"MBPro15",25,45,"geomnet",0.239000000000033
"MBPro15",25,46,"geomnet",0.233999999999924
"MBPro15",25,47,"geomnet",0.239000000000033
"MBPro15",25,48,"geomnet",0.233999999999924
"MBPro15",25,49,"geomnet",0.239000000000033
"MBPro15",25,50,"geomnet",0.231999999999971
"MBPro15",25,51,"geomnet",0.251999999999953
"MBPro15",25,52,"geomnet",0.243999999999687
"MBPro15",25,53,"geomnet",0.243999999999687
"MBPro15",25,54,"geomnet",0.246000000000095
"MBPro15",25,55,"geomnet",0.248999999999796
"MBPro15",25,56,"geomnet",0.255000000000109
"MBPro15",25,57,"geomnet",0.25
"MBPro15",25,58,"geomnet",0.253000000000156
"MBPro15",25,59,"geomnet",0.250999999999749
"MBPro15",25,60,"geomnet",0.252999999999702
"MBPro15",25,61,"geomnet",0.252999999999702
"MBPro15",25,62,"geomnet",0.266999999999825
"MBPro15",25,63,"geomnet",0.270999999999731
"MBPro15",25,64,"geomnet",0.269999999999527
"MBPro15",25,65,"geomnet",0.270000000000437
"MBPro15",25,66,"geomnet",0.267000000000735
"MBPro15",25,67,"geomnet",0.266000000000531
"MBPro15",25,68,"geomnet",0.266000000000531
"MBPro15",25,69,"geomnet",0.26299999999992
"MBPro15",25,70,"geomnet",0.268000000000029
"MBPro15",25,71,"geomnet",0.266000000000531
"MBPro15",25,72,"geomnet",0.271999999999935
"MBPro15",25,73,"geomnet",0.268000000000029
"MBPro15",25,74,"geomnet",0.266999999999825
"MBPro15",25,75,"geomnet",0.263000000000829
"MBPro15",25,76,"geomnet",0.277999999999338
"MBPro15",25,77,"geomnet",0.278000000000247
"MBPro15",25,78,"geomnet",0.278000000000247
"MBPro15",25,79,"geomnet",0.274000000000342
"MBPro15",25,80,"geomnet",0.277000000000044
"MBPro15",25,81,"geomnet",0.284999999999854
"MBPro15",25,82,"geomnet",0.283999999999651
"MBPro15",25,83,"geomnet",0.288000000000466
"MBPro15",25,84,"geomnet",0.280999999999949
"MBPro15",25,85,"geomnet",0.291000000000167
"MBPro15",25,86,"geomnet",0.286000000000058
"MBPro15",25,87,"geomnet",0.286000000000058
"MBPro15",25,88,"geomnet",0.284999999999854
"MBPro15",25,89,"geomnet",0.287999999999556
"MBPro15",25,90,"geomnet",0.28899999999976
"MBPro15",25,91,"geomnet",0.319000000000415
"MBPro15",25,92,"geomnet",0.324000000000524
"MBPro15",25,93,"geomnet",0.328000000000429
"MBPro15",25,94,"geomnet",0.318000000000211
"MBPro15",25,95,"geomnet",0.3100000000004
"MBPro15",25,96,"geomnet",0.314000000000306
"MBPro15",25,97,"geomnet",0.317000000000007
"MBPro15",25,98,"geomnet",0.333999999999833
"MBPro15",25,99,"geomnet",0.32300000000032
"MBPro15",25,100,"geomnet",0.313000000000102
"MBPro15",50,1,"geomnet",0.285999999999945
"MBPro15",50,2,"geomnet",0.280000000000086
"MBPro15",50,3,"geomnet",0.29200000000003
"MBPro15",50,4,"geomnet",0.282000000000039
"MBPro15",50,5,"geomnet",0.27699999999993
"MBPro15",50,6,"geomnet",0.235000000000014
"MBPro15",50,7,"geomnet",0.285999999999945
"MBPro15",50,8,"geomnet",0.275999999999954
"MBPro15",50,9,"geomnet",0.29099999999994
"MBPro15",50,10,"geomnet",0.270999999999958
"MBPro15",50,11,"geomnet",0.271999999999935
"MBPro15",50,12,"geomnet",0.280999999999949
